Company_Code,Company_Name,Metric_Category,Metric_Name,Metric_Value,Unit,Page_Number,Verified,Extraction_Method,Confidence_Score,Validation_Status,Needs_Manual_Review,Extraction_Date,Notes
TEJASNET,Tejas Networks,Social,Health and Safety Incidents,2024.0,Count,16.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: lost time injury; Within expected range
TEJASNET,Tejas Networks,Social,CSR Expenditure,100.0,Crores INR,4.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: corporate social responsibility; Within expected range
TEJASNET,Tejas Networks,Governance,Board Size,6.0,Count,3.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: board of directors; Within expected range
TEJASNET,Tejas Networks,Governance,Independent Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TEJASNET,Tejas Networks,Governance,Female Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TEJASNET,Tejas Networks,Governance,Board Meeting Frequency,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TEJASNET,Tejas Networks,Governance,Audit Committee Size,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TEJASNET,Tejas Networks,Governance,Ethics Policy Violations,2013.0,Count,21.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: complaints; Within expected range
REDINGTON,Redington,Environmental,Total Energy Consumption,1.0,GWh,12.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total energy; Within expected range
REDINGTON,Redington,Environmental,Renewable Energy Percentage,90.0,%,2.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: solar; Within expected range
REDINGTON,Redington,Environmental,Total Water Consumption,0.03,KL,13.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total water; Within expected range
REDINGTON,Redington,Environmental,Water Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
REDINGTON,Redington,Environmental,Total Waste Generated,2025.0,MT,14.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total waste; Within expected range
REDINGTON,Redington,Environmental,Waste Recycled Percentage,100.0,%,17.0,Auto-extracted,text_window,0.6,Valid,False,2026-09-03,Method: text_window; Keyword: recycling; Within expected range
REDINGTON,Redington,Social,Total Employees,301.0,Count,3.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total employees; Within expected range
REDINGTON,Redington,Social,Female Employee Percentage,0.09,%,11.0,Auto-extracted (Needs Review),keyword_context,0.4,Outlier/Suspect,True,2026-09-03,"Very low value, verify manually; Method: keyword_context; Keyword: female employees"
REDINGTON,Redington,Social,Employee Turnover Rate,90.0,%,2.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: turnover; Within expected range
REDINGTON,Redington,Social,Training Hours per Employee,8.0,Hours,15.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: skill development; Within expected range
REDINGTON,Redington,Social,Health and Safety Incidents,2024.0,Count,9.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: lost time injury; Within expected range
REDINGTON,Redington,Social,CSR Expenditure,,Crores INR,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
REDINGTON,Redington,Governance,Board Size,8.0,Count,3.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: board of directors; Within expected range
REDINGTON,Redington,Governance,Independent Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
REDINGTON,Redington,Governance,Female Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
REDINGTON,Redington,Governance,Board Meeting Frequency,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
REDINGTON,Redington,Governance,Audit Committee Size,17.0,Count,2.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: audit committee; Within expected range
REDINGTON,Redington,Governance,Ethics Policy Violations,25.0,Count,3.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: complaints; Within expected range
HCL-INFO,HCL Infosystems,Environmental,Total Energy Consumption,,GWh,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
HCL-INFO,HCL Infosystems,Environmental,Renewable Energy Percentage,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
HCL-INFO,HCL Infosystems,Environmental,Total Water Consumption,,KL,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
HCL-INFO,HCL Infosystems,Environmental,Water Recycled Percentage,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
HCL-INFO,HCL Infosystems,Environmental,Total Waste Generated,,MT,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
HCL-INFO,HCL Infosystems,Environmental,Waste Recycled Percentage,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
HCL-INFO,HCL Infosystems,Social,Total Employees,,Count,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
HCL-INFO,HCL Infosystems,Social,Female Employee Percentage,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
HCL-INFO,HCL Infosystems,Social,Employee Turnover Rate,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
HCL-INFO,HCL Infosystems,Social,Training Hours per Employee,,Hours,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
HCL-INFO,HCL Infosystems,Social,Health and Safety Incidents,,Count,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
HCL-INFO,HCL Infosystems,Social,CSR Expenditure,,Crores INR,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
HCL-INFO,HCL Infosystems,Governance,Board Size,,Count,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
HCL-INFO,HCL Infosystems,Governance,Independent Directors Percentage,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
HCL-INFO,HCL Infosystems,Governance,Female Directors Percentage,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
HCL-INFO,HCL Infosystems,Governance,Board Meeting Frequency,,Count,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
HCL-INFO,HCL Infosystems,Governance,Audit Committee Size,,Count,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
HCL-INFO,HCL Infosystems,Governance,Ethics Policy Violations,,Count,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
MAZDOCK,Mazagon Dock Shipbuilders,Environmental,Total Energy Consumption,,GWh,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MAZDOCK,Mazagon Dock Shipbuilders,Environmental,Renewable Energy Percentage,50.0,%,7.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: renewable energy; Within expected range
MAZDOCK,Mazagon Dock Shipbuilders,Environmental,Total Water Consumption,,KL,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MAZDOCK,Mazagon Dock Shipbuilders,Environmental,Water Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MAZDOCK,Mazagon Dock Shipbuilders,Environmental,Total Waste Generated,5.0,MT,23.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: hazardous waste; Within expected range
MAZDOCK,Mazagon Dock Shipbuilders,Environmental,Waste Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MAZDOCK,Mazagon Dock Shipbuilders,Social,Total Employees,4.0,Count,4.0,Auto-extracted (Needs Review),keyword_context,0.4,Outlier/Suspect,True,2026-09-03,Outside expected bounds 100-10000000; Method: keyword_context; Keyword: total employees
MAZDOCK,Mazagon Dock Shipbuilders,Social,Female Employee Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MAZDOCK,Mazagon Dock Shipbuilders,Social,Employee Turnover Rate,90.0,%,3.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: turnover; Within expected range
MAZDOCK,Mazagon Dock Shipbuilders,Social,Training Hours per Employee,,Hours,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MAZDOCK,Mazagon Dock Shipbuilders,Social,Health and Safety Incidents,2024.0,Count,28.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: lost time injury; Within expected range
MAZDOCK,Mazagon Dock Shipbuilders,Social,CSR Expenditure,,Crores INR,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MAZDOCK,Mazagon Dock Shipbuilders,Governance,Board Size,7.0,Count,5.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: board of directors; Within expected range
MAZDOCK,Mazagon Dock Shipbuilders,Governance,Independent Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MAZDOCK,Mazagon Dock Shipbuilders,Governance,Female Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MAZDOCK,Mazagon Dock Shipbuilders,Governance,Board Meeting Frequency,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MAZDOCK,Mazagon Dock Shipbuilders,Governance,Audit Committee Size,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MAZDOCK,Mazagon Dock Shipbuilders,Governance,Ethics Policy Violations,6.0,Count,6.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: grievances; Within expected range
TITAN,Titan Company,Environmental,Total Energy Consumption,,GWh,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TITAN,Titan Company,Environmental,Renewable Energy Percentage,50.0,%,11.0,Auto-extracted,text_window,0.6,Valid,False,2026-09-03,Method: text_window; Keyword: renewable energy; Within expected range
TITAN,Titan Company,Environmental,Total Water Consumption,,KL,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TITAN,Titan Company,Environmental,Water Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TITAN,Titan Company,Environmental,Total Waste Generated,0.0,MT,17.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: hazardous waste; Within expected range
TITAN,Titan Company,Environmental,Waste Recycled Percentage,50.0,%,11.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: recycling; Within expected range
TITAN,Titan Company,Social,Total Employees,148.0,Count,3.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total employees; Within expected range
TITAN,Titan Company,Social,Female Employee Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TITAN,Titan Company,Social,Employee Turnover Rate,90.0,%,2.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: turnover; Within expected range
TITAN,Titan Company,Social,Training Hours per Employee,,Hours,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TITAN,Titan Company,Social,Health and Safety Incidents,2023.0,Count,22.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: lost time injury; Within expected range
TITAN,Titan Company,Social,CSR Expenditure,,Crores INR,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TITAN,Titan Company,Governance,Board Size,12.0,Count,4.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: board of directors; Within expected range
TITAN,Titan Company,Governance,Independent Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TITAN,Titan Company,Governance,Female Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TITAN,Titan Company,Governance,Board Meeting Frequency,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TITAN,Titan Company,Governance,Audit Committee Size,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
TITAN,Titan Company,Governance,Ethics Policy Violations,11.0,Count,7.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: grievances; Within expected range
